PATIENT_ID,Signature_1,Signature_2,Signature_3,Signature_4,Signature_5
GENIE-DFCI-118407,0.0,0.03469294044225114,0.0,0.01797284151704323,0.015524761926071723
GENIE-DFCI-118418,0.0,0.0,0.05885476311932382,0.03722232875247918,0.0329573433626183
GENIE-DFCI-118428,0.027503601357626882,0.0,0.0,0.007123746721133545,0.006278348340500107
GENIE-DFCI-118491,0.002921012134911889,0.0,0.019647533654771537,0.05926232027265857,0.007850054719907391
GENIE-DFCI-119088,0.0102970563377025,0.030180989097155476,0.008453288236717196,0.018786079354126933,0.04075444341458338
GENIE-DFCI-119175,0.0,0.00490326107444674,0.014986313310203251,0.0,0.06082965926864482
GENIE-DFCI-119542,0.0,0.003011219294007782,0.0,0.00337596276806309,0.017528135794570195
GENIE-DFCI-119774,0.0,0.03368267565237065,0.0029954348070548153,0.0,0.044663214575025735
GENIE-DFCI-120186,0.0,0.009595085486805648,0.0016017437584193675,0.017990816729504186,0.06921829903099475
GENIE-DFCI-120194,0.0015333463648916177,0.0019225786332600176,0.009217546165056356,0.02136703538496772,0.031471358930497295
GENIE-DFCI-120452,0.0,0.005998129570969009,0.0,0.0,0.05623606041098474
GENIE-DFCI-120463,0.0,0.00525912698106679,0.0,0.0,0.040496168080038863
GENIE-DFCI-120593,0.0,0.037566255891386416,0.005463446271532431,0.022508124817336463,0.02458831957127927
GENIE-DFCI-121035,0.0,0.0,0.0,0.05050462388424432,0.11038042737759164
GENIE-DFCI-121146,0.0061717332427202965,0.033216599061956266,0.0,0.01081123196583527,0.05479447297291349
GENIE-DFCI-121327,0.009543054133536769,0.0,0.030372425940476698,0.0,0.032667430622651324
GENIE-DFCI-122263,0.0,0.035588206574694074,0.0,0.051587718311274545,0.010102279625675607
GENIE-DFCI-123137,0.0,0.031086393436667335,0.0182423031744821,0.0017539563083930091,0.09393032274948111
GENIE-DFCI-123637,0.011339173985855792,0.027948080251402576,0.0,0.0,0.008220310486112563
GENIE-DFCI-124882,0.0,0.003135171069115164,0.010010789174094531,0.027536086131907795,0.049442022421749124
GENIE-DFCI-125743,0.0008648613519137675,0.030410370372581572,0.003615412969001579,0.0,0.027042342904547125
GENIE-DFCI-126564,0.0,0.0016032447136824256,0.0,0.0,0.017595859340307607
GENIE-DFCI-126912,0.0,0.004787105551312094,0.0,0.004016882712975189,0.03575009331238995
GENIE-DFCI-129242,0.0012257617200259253,0.001448064447223593,0.0,0.004573609917583663,0.012683148532446455
GENIE-DFCI-130976,0.0,0.0014677042925613608,0.0,0.010195810154376558,0.029851709197592734
GENIE-DFCI-131532,0.0007770666165416725,0.03159385345715072,0.0,0.05017229102445662,0.013862759740199132
GENIE-DFCI-132183,0.0,0.04483906206302104,0.0,0.10023816891626311,0.07241669756708628
GENIE-DFCI-132187,0.0,0.009762854581617634,0.0,0.0,0.07583819552354298
GENIE-DFCI-132195,0.0,0.0013295980605303377,0.0,0.0010256942586026989,0.01843980811687879
GENIE-DFCI-132201,0.0,0.03002396774528622,0.0,0.01945172216841016,0.04748673128360046
GENIE-DFCI-132225,0.0011765586552647353,0.0,0.008253681667871379,0.0,0.013838937419670226
GENIE-DFCI-132230,0.008549016182439629,0.0,0.003543816943314936,0.021638833713017457,0.02068652072815207
GENIE-DFCI-132603,0.0,0.0035339592551256755,0.0,0.0,0.031196328486247406
GENIE-DFCI-132606,0.0,0.02733366194274049,0.0344258045670951,0.023994603192170304,0.0
GENIE-DFCI-132615,0.0036453376141067253,0.0034290443982308546,0.0,0.0668654487008581,0.05129356966046048
GENIE-DFCI-132951,0.005878826005405368,0.005194507958318482,0.0024673752262340904,0.03127920771616728,0.056979766507563104
GENIE-DFCI-133368,0.0,0.00015974889501194322,0.0,0.003179700752117851,0.02951794186538902
GENIE-DFCI-134706,0.012254475415944259,0.06372552829214892,0.0,0.0,0.0
GENIE-DFCI-134720,0.0077641056308861605,0.0,0.0,0.022181561622615666,0.008471626473384633
GENIE-DFCI-134721,0.0,0.002768993801474569,0.0009290758556495291,0.037873621356800065,0.046915598245784194
GENIE-DFCI-135589,0.0051303417579581555,0.0,0.002270796476183007,0.017803383842482638,0.015548027554815158
GENIE-DFCI-136018,0.0,0.0631249839292724,0.0014653943331778495,0.020002554571316045,0.0
GENIE-DFCI-136032,0.0,0.0,0.0257206894013547,0.1312653609123899,0.038478390467721606
GENIE-DFCI-136045,0.0,0.010289069568787702,0.0004921492810353342,0.0,0.07956634891323283
GENIE-DFCI-136449,0.010141395610563908,0.0,4.948832061719161e-06,0.06335624215587381,0.05587609366342389
GENIE-DFCI-136940,0.005102187603643262,0.0,0.0005517305733736693,0.0014416118346863465,0.03142729427972695
GENIE-DFCI-136941,0.008711741264495585,0.02792580720107595,0.014255057416388437,0.04028341289994174,0.010930556392678762
GENIE-DFCI-136943,0.0,0.0,0.0,0.0,0.0066929150506534855
GENIE-DFCI-137340,0.04268689037198511,0.21034385549575352,0.006052364574878676,0.0,0.0
GENIE-DFCI-137416,0.0,0.0022168237189117653,0.007702937031488733,0.0025906541984386314,0.05377994104419423
GENIE-DFCI-137830,0.0,0.0013126622146133117,0.0,0.003281137963809545,0.032634785605599605
GENIE-DFCI-137836,0.010406844975924147,0.005153824380301389,0.0,0.02815707542220329,0.029457299489132505
GENIE-DFCI-137855,0.006436258002683291,0.06366933797607571,0.0,0.0,0.005433309500744472
GENIE-DFCI-137856,0.011948159908757739,0.030681630929352645,0.05130713779829661,0.00023238789347635014,0.04917953579544568
GENIE-DFCI-137874,0.015421728067577708,0.001892712559965019,0.0011308733676996955,0.004294208597559313,0.012807059409888803
GENIE-DFCI-138226,0.0,0.004016601926572791,0.0,0.05450358445591776,0.05147690566190587
GENIE-DFCI-138258,0.006984500813163811,0.0,0.005525958827211646,0.01100571429263551,0.009901386956622802
GENIE-DFCI-138283,0.017978834519837342,0.0028290453207791455,0.07147338726384025,0.044848656816269636,0.04182034469047158
GENIE-DFCI-140780,0.0,0.07003965215986047,0.0,0.04092042852652209,0.025419557859232576
GENIE-DFCI-141562,0.05879992844758306,0.03410203175811993,0.03675557449145189,0.029692312628103245,0.010885457288888666
GENIE-DFCI-141650,0.0017170143852857976,0.0,0.0,0.018725958077276974,0.031607622372604186
GENIE-DFCI-141801,0.0,0.032520785456364276,0.0,0.02493971390055591,0.02861244848656717
GENIE-DFCI-142201,0.008831086388132868,0.0,0.017235424406569,0.01148434255331072,0.009211177819702774
GENIE-DFCI-143405,0.0,0.0055865713851006825,0.00016770501766471228,0.034143174871703985,0.06455605351381993
GENIE-DFCI-144326,0.025806732246876962,0.1797002971086884,0.0,0.10738022236287093,0.285173201169734
GENIE-DFCI-146055,0.0,0.0,0.004555917310612612,0.035948205166739286,0.030283377915984153
GENIE-DFCI-147967,0.005803447560224388,0.001445593057063813,0.0,0.06210536649275049,0.0015963061136160985
GENIE-DFCI-148353,0.055778022727646676,0.11809360268142507,0.0,0.6175317144230079,0.7130235263047617
GENIE-DFCI-148795,0.0,0.11099688185448199,0.0011609762721280878,0.029686866152299235,0.10507821707974897
GENIE-DFCI-149077,0.016896127816815383,0.05620969130201271,0.0,0.10390695285433174,0.04583187860931912
GENIE-DFCI-149425,0.015262806764278932,0.0,0.0,0.03544188875562855,0.0
GENIE-DFCI-150313,0.0,0.03892460241983519,0.0,0.0,0.04820606222065291
GENIE-DFCI-150942,0.02182835195465005,0.03427476893475205,0.0,0.04938338756066562,0.005926124043364202
GENIE-DFCI-151280,0.0038967242587654937,0.0,0.0012986054095561928,0.020017586119644173,0.018010640433617206
GENIE-DFCI-151341,0.0,0.0,0.0,0.003218263530719145,0.041725419527697746
GENIE-DFCI-151884,0.01453345272581242,0.0,0.04214149062152717,0.05153639561384725,0.0040545996988687345
GENIE-DFCI-152824,0.0,0.06429435045197836,0.0,0.0,0.03541920317603687
GENIE-DFCI-153013,0.008960505216121531,0.0,0.007302546724787052,0.011474805774180937,0.013284089210802251
GENIE-DFCI-153214,0.0,0.004442283089391559,0.011589160793402178,0.0,0.03417362407226072
GENIE-DFCI-153927,0.0,0.0,0.0,0.01072077192122662,0.03186578130869056
GENIE-DFCI-155312,0.0033469040811048055,0.0,0.004658681712150067,0.0,0.029069346493686664
GENIE-DFCI-157536,0.0,0.0018800868029569138,0.0,0.0,0.02250549709251523
GENIE-DFCI-158580,0.0022825907677528736,0.0611095563562151,0.0,0.0,0.027815818041555914
GENIE-DFCI-167977,0.013365903906143013,0.0024528406060946046,0.0,0.02193682423559983,0.02390773753709659
GENIE-DFCI-168011,0.0,0.0,0.0,0.005423291810491824,0.03031052206648279
GENIE-DFCI-168062,0.09280169661729055,1.8139955677682527,0.0,2.600220735476838,0.055517530449122526
GENIE-DFCI-168408,0.007196312945542516,0.0,0.0039707032130946954,0.0,0.03249507799564541
GENIE-DFCI-168412,0.0,0.04315495471045058,0.0,0.014534368262953606,0.06055922949867868
GENIE-DFCI-168435,0.0,0.00449487592376568,0.0,0.026379476459345342,0.05677012354222191
GENIE-DFCI-168461,0.0,0.034212588566592976,0.009800221919316843,0.0,0.011673403399161314
GENIE-DFCI-168476,0.0,0.01605504489429593,0.0,0.11997528640836373,0.0692153254123029
GENIE-DFCI-168499,0.008716997437501805,0.029637305106207185,0.006768624238129189,0.0,0.001607226623689261
GENIE-DFCI-168860,0.0,0.0,0.027519883490950907,0.0,0.01610726636597167
GENIE-DFCI-168869,0.0,2.47013745219088e-05,0.0,0.0,0.027309917501495078
GENIE-DFCI-168896,0.0020248061833583694,0.06803043730484704,0.0,0.03380828219747499,0.03455487608456182
GENIE-DFCI-168917,0.004695132086054132,0.031271375549715374,0.010482401959051478,0.0,0.026460004312821882
GENIE-DFCI-169280,0.0018262807052629748,0.0008583496081834612,0.0,0.002952508483261864,0.035070265951433255
GENIE-DFCI-169295,0.004758905262488539,0.06359235923050076,0.0,0.11228140353338284,0.055882767651999905
GENIE-DFCI-169309,0.0,0.036570126325268563,0.0,0.06608696458174108,0.04346406598976961
GENIE-DFCI-169755,0.0,9.024918575142749e-05,0.0,0.02121726027022063,0.037081403512608815
GENIE-DFCI-169774,0.0,0.0009667178781208633,0.0,0.0,0.024162442854405802
GENIE-DFCI-169775,0.0,0.002269372154301897,0.003685710232665029,0.0,0.017760922195072727
GENIE-DFCI-169800,0.0,0.01023516534606393,0.0,0.02102610324392458,0.07048640473897248
GENIE-DFCI-169801,0.004946461961625853,0.0,0.0,0.0015656871756833924,0.011129976747410869
GENIE-DFCI-169809,0.005649105597077306,0.002549313934328962,0.0,0.022443190757354403,0.03127182517263155
GENIE-DFCI-170015,0.0,0.030449808806150055,0.0,0.019941473035305256,0.039094017727891235
GENIE-DFCI-170178,0.0058759301950520966,0.06332487426176736,0.0,0.051058256973595804,0.019650460251273535
GENIE-DFCI-170200,0.0,0.03098646128839785,0.0,0.023496879608877613,0.004183028733640619
GENIE-DFCI-170211,0.0,0.0011457995527604918,0.0,0.0017560631201537448,0.020084817965271146
GENIE-DFCI-170253,0.0,0.001127067952136324,0.0018609094240124502,0.0031165663211538373,0.02675753468340118
GENIE-DFCI-170262,0.0,0.0045756430322384375,0.0,0.023225353462906242,0.03202714702167255
GENIE-DFCI-170612,0.0,0.039907876447421206,0.0,0.0,0.06894164858182772
GENIE-DFCI-170659,0.003395641825688728,0.030315296162656543,0.010365902455434816,0.0,0.06148135816017248
GENIE-DFCI-170668,0.0,0.06217194102723543,0.0012928531707509544,0.0,0.0
GENIE-DFCI-170696,0.0,0.006754849487110782,0.0,0.02210123655830539,0.05955929691501444
GENIE-DFCI-171054,0.004409170704894931,0.0,0.016481349892866645,0.016411479696243656,0.017178792165993936
GENIE-DFCI-171114,0.0,0.028790024303221525,0.028509147872359808,0.0,0.003390983476613576
GENIE-DFCI-171500,0.0008194822025903846,0.003516843598363563,0.0,0.011847609508985167,0.07845089894919802
GENIE-DFCI-171506,0.005418430161756228,0.03323109862043677,0.010512829386623906,0.0033822541037723483,0.0006359209694745822
GENIE-DFCI-171509,0.003134480842373397,0.03383869519245336,0.0,0.0,0.04200274860544196
GENIE-DFCI-171531,0.0,0.032938142412639544,0.0,0.0,0.07083824012801415
GENIE-DFCI-171939,0.003919398270596183,0.007607790253422768,0.0,0.0,0.04680922451731881
GENIE-DFCI-172200,0.0,0.010885454777625652,0.0,0.0013699870292702954,0.074477649833864
GENIE-DFCI-173197,0.0017943493091799833,0.03753732260530734,0.0018215530995769613,0.0,0.042088864124117
GENIE-DFCI-173202,0.0059553437216418835,0.03623591547874598,0.0,0.03102357299843017,0.02789946353626217
GENIE-DFCI-173592,0.003581591925833507,0.0005120070689693616,0.0007926390872003779,0.0,0.02566953077535241
GENIE-DFCI-173594,0.013272490659585304,0.031002712426519467,0.006557746205041694,0.021203432606142658,0.0036650529066790064
GENIE-DFCI-173666,0.00853181861492056,0.0008511936353593444,0.004230070551308805,0.025008217900731055,0.0
GENIE-DFCI-174471,0.004938955158205723,0.0,0.007238127651677148,0.028127956017569247,0.010400311086412364
GENIE-DFCI-174472,0.005130850285233263,0.005488048152520956,0.0,0.03650074655106096,0.03762355517577688
GENIE-DFCI-174548,0.004447307832185807,0.0012869698330047156,0.0,0.023111142282483368,0.003696636877923239
GENIE-DFCI-178206,0.0,0.001637317801075643,0.0,0.05124643480754659,0.012821997916643072
GENIE-DFCI-180478,0.0,0.011106466915565107,0.015855877746093955,0.014448484745180363,0.10075734192381426
GENIE-DFCI-181494,0.001638077868649527,0.029643253943228726,0.0033603740798170594,0.0,0.006299368693593647
GENIE-DFCI-182356,0.0,0.0776916384223719,0.0,0.07169622188032572,0.11137849393145342
GENIE-DFCI-182367,0.0108686698194351,0.0026152090215468917,0.0,0.0,0.03625739462138978
GENIE-DFCI-182577,0.008906011935142354,0.031192026167085492,0.0,0.01966464818856365,0.053890158002533106
GENIE-DFCI-182625,0.0,0.040325268696941814,0.014561668802411163,0.014004443697725357,0.06816066579682828
GENIE-DFCI-182947,0.003287033209830552,0.007604852889514156,0.0,0.004471438666132096,0.1010693067872218
GENIE-DFCI-182975,0.0,0.07131637703723785,0.0025309794633838305,0.02195393584388944,0.08408334151541193
GENIE-DFCI-183957,0.0,0.002913418869183924,0.0,0.0,0.014817529248367208
GENIE-DFCI-184642,0.0,0.06057541860303441,0.0,0.0,0.0
GENIE-DFCI-186495,0.0,0.0,0.0,0.0383687938967533,0.01382314988712472
GENIE-DFCI-188219,0.0,0.0038538553208951622,0.0,0.02066520825239071,0.018398624224148064
GENIE-DFCI-191201,0.010508469823485453,0.027292791940565886,0.0008294452287168007,0.0,0.04073722798403189
GENIE-DFCI-191222,0.0,0.005020419777018046,0.0391815360191306,0.029227500930916618,0.048823039493708156
GENIE-DFCI-193371,0.0,0.002386324668355494,0.005171797860245582,0.021317428505481354,0.04543774095743871
GENIE-DFCI-196130,0.000333968793062655,0.003646632526201461,0.0,0.009677414807081184,0.022742967431195995
GENIE-DFCI-198020,0.0,0.03747991542850715,0.0,0.03858839102116115,0.09409278328593065
GENIE-DFCI-199306,0.0,0.0001189337165612226,0.0013569587314910157,0.010195069812702748,0.0038634843478153966
GENIE-DFCI-199622,0.0,0.09270838393249654,0.0,0.031065560267535867,0.042423117491657454
GENIE-DFCI-200247,0.02401476700986885,0.003887445479150767,0.0,0.009049972783199942,0.0
GENIE-DFCI-200535,0.0,0.06301672482130344,0.0,0.08752682330729175,0.22620302888549806
GENIE-DFCI-200679,0.002574611128171046,0.06564048918415767,0.05786505064103937,0.0,0.02881832341757739
GENIE-DFCI-200691,0.005637506577585015,0.036814751452862386,0.0,0.0027716497651380694,0.013322812897686666
GENIE-DFCI-200702,0.004194539343845159,0.00013391390864425924,0.020169918026185896,0.013207831126491215,0.00443544506174717
GENIE-DFCI-200709,0.00292172812921411,0.032134996822091935,0.0,0.025955829743223257,0.0
GENIE-DFCI-200904,0.0,0.07067951313038252,0.0,0.01868140593863348,0.0876129178330686
GENIE-DFCI-200981,0.0,0.004944637828964798,0.0,0.021338214952648493,0.06501570579306368
GENIE-DFCI-201074,0.021937515359310922,0.037878268329251556,0.01179613827454469,0.019947627597246356,0.015562070755325738
GENIE-DFCI-201102,0.028960459693413473,0.029176272877110027,0.0,0.019695769257406716,0.007359032365450614
GENIE-DFCI-201499,0.008102637532352904,0.030569572543828097,0.005782685770328776,0.033357463374668876,0.027459917153295276
GENIE-DFCI-201509,0.0,0.06411986040026073,0.03076578106207735,0.0,0.0548265747308341
GENIE-DFCI-201510,0.0,0.031740075200975326,0.0,0.023081122082583713,0.037225550765890306
GENIE-DFCI-201521,0.0,0.09627829829906756,0.001355337508081368,0.0,0.05476916840943622
GENIE-DFCI-201540,0.003395341578069301,0.07176460747646224,0.0036925861945384802,0.022990768430107004,0.033018730287071446
GENIE-DFCI-201548,0.003336310453167958,0.006848381869678516,0.0004691833565660392,0.053245568178373955,0.05091271368105507
GENIE-DFCI-201565,0.005945908921104722,0.030740928843221983,0.0037221199261520906,0.0,0.028355629116907224
GENIE-DFCI-201572,0.007008289036580112,0.1010754996202419,0.009379582339713262,0.0005696891455831891,0.001407150582841046
GENIE-DFCI-201586,0.006566180548058209,0.0029094902723182654,0.0,0.00783928687969882,0.038308002111333145
GENIE-DFCI-201595,0.0,0.003212870885976472,0.0,0.0,0.01991968659856224
GENIE-DFCI-201875,0.011071852772876171,0.06318524752810649,0.03354502582598617,0.0,0.0
GENIE-DFCI-201939,0.0,0.00511333882137525,0.0,0.19043367796150085,0.07607147655707254
GENIE-DFCI-201995,0.0,0.0022757625485673805,0.002863309320514681,0.0,0.042953923779371773
GENIE-DFCI-202003,0.009125497544942249,0.0,0.0,0.0,0.004771383516548885
GENIE-DFCI-202431,0.08919230934250441,0.0038097811213413674,0.010025222811659198,0.08668996691193273,0.0
GENIE-DFCI-202853,0.0,0.02969594327663632,0.01439494553675649,0.0,0.0
GENIE-DFCI-202855,0.0,0.003930549022670901,0.0,0.019005250237648773,0.046786545945628935
GENIE-DFCI-202886,0.00715705374384743,0.06317863239161198,0.022124281068557,0.05062591971792258,0.011313992517752731
GENIE-DFCI-202898,0.008050505840557816,0.0,0.00369244274318489,0.0003217087106853843,0.02051588690795273
GENIE-DFCI-204956,0.00495664049175747,0.028003795985707187,0.010111240238624359,0.0026843161309064198,0.012498203797573729
GENIE-DFCI-205300,0.0,0.0026648429028552282,0.016842654327652008,0.01852208939306465,0.0505913630039702
GENIE-DFCI-205421,0.0,0.004495561973266574,0.031702709206412646,0.011179450782208228,0.04170578867157489
GENIE-DFCI-206080,0.0011109294735513345,0.0,0.1048630715257738,0.00126699206460984,0.04070748773773667
GENIE-DFCI-206287,0.011016521007337058,0.0,0.0031660605663839125,0.0016311202019981621,0.012757968417965853
GENIE-DFCI-206336,0.0021484802366905933,0.0030727336917576783,0.003107728942844848,0.0,0.07706194511186926
GENIE-DFCI-214437,0.0,0.02782284673475007,0.033581420629211954,0.0400482546286413,0.05589933786351588
GENIE-DFCI-214446,0.0016050027297891175,0.0,0.0,0.024938033127337906,0.034481552860737896
GENIE-DFCI-215554,0.0032999285854797126,0.028679749667664397,0.035673606969254555,0.0,0.026888910200906654
GENIE-DFCI-215791,0.0,0.0010755678237519592,0.04616895250102541,0.0,0.04081945077411599
GENIE-DFCI-215796,0.006691472687933301,0.008114044694908758,0.0,0.013118484513402058,0.019449552418686546
GENIE-DFCI-215891,0.0,0.004313635479083485,0.004334423555923891,0.0,0.04008995243826606
GENIE-DFCI-215954,0.0,0.006110719536167033,0.0,0.0,0.0601435565683567
GENIE-DFCI-217372,0.011984846061791656,0.25696634664067836,0.021944662589502825,0.0,0.09462603166501644
GENIE-DFCI-217720,0.0034025647642232314,0.0073763296699615715,0.0,0.030106190058911568,0.08141585541446605
GENIE-DFCI-217933,0.00849125969624961,0.0,0.0,0.055208545152091705,0.0076821440784893774
GENIE-DFCI-218685,0.01616807985010012,0.0,0.004556710613706246,0.0,0.006380223353878584
GENIE-DFCI-220259,0.07972124947619867,0.0,0.1063944922509439,0.20240556212672384,0.0
GENIE-DFCI-220780,0.0,0.00033229065256694526,0.0,0.0,0.0682225003324565
GENIE-DFCI-225883,0.00956210993177074,0.034915741767113054,0.0,0.033146857081056226,0.024273848545656753
GENIE-DFCI-228733,0.0,0.00876621596405813,0.0,0.04977582014127903,0.036146846232670095
GENIE-DFCI-231643,0.0,0.001927244489218222,0.0,0.005514236132976048,0.010203783669609666
GENIE-DFCI-232600,0.0,0.002909617706894904,0.02649487548987337,0.07468739672703481,0.04687463134798831
GENIE-DFCI-233579,0.0,0.03200680468579099,0.04988932417378602,0.0,0.008344307059398148
GENIE-DFCI-234602,0.010201224727277074,0.0020615477121201918,0.0,0.024439279648531046,0.019388017785710823
GENIE-DFCI-235831,0.0,0.040734795299655034,0.0,0.021850779211020868,0.027338022529681615
GENIE-DFCI-235874,6.757180640228766e-05,0.0,0.0,0.0,0.012779302083031888
GENIE-DFCI-236239,0.001080834787125571,0.06623048584830014,0.0038267884462753715,0.0,0.03366656326267493
GENIE-DFCI-236253,0.0,0.006584533218922437,0.0,0.02080949863274561,0.03242561623187647
GENIE-DFCI-236263,0.004731311554715976,0.041370620228014784,0.0,0.06202299422757406,0.017478382129033455
GENIE-DFCI-236265,0.034125727955715564,0.03252115405461057,0.0023499024919555306,0.012203495969515926,0.0
GENIE-DFCI-236690,0.0,0.14295668067538164,0.0,0.1265019830039877,0.05194323714704484
GENIE-DFCI-236748,0.0,0.004279263313506822,0.002838133411504849,0.0072176457063857545,0.025369903216556258
GENIE-DFCI-237122,0.0,0.004219086226740079,0.0,0.04993344028346093,0.02360003176246078
GENIE-DFCI-237154,0.0,0.004072793937317685,0.0,0.00012383301937145854,0.04439243390093586
GENIE-DFCI-237169,0.008311053855649909,0.0,0.018433070646070655,0.0,0.009191280457671851
GENIE-DFCI-237171,0.00010539062415841207,0.0,0.004018426032581948,0.0,0.006370549229727144
GENIE-DFCI-237539,0.0,0.009654420641517466,0.0,0.06962224494430332,0.036699443672393715
GENIE-DFCI-237574,0.0,0.1313907065711369,0.031807103996466066,0.009173115021321919,0.019947587315604486
GENIE-DFCI-237584,0.0,0.002491597751209946,0.0005341473153655688,0.05065152056892818,0.023422745256049517
GENIE-DFCI-237595,0.0,0.006652246366294646,0.0,0.047601669072396456,0.04020694258642997
GENIE-DFCI-237608,0.00943611594028671,0.06420318034559051,0.0,0.010513612432706654,0.027833979332329416
GENIE-DFCI-238059,0.051681844406417356,0.0,0.02116473516675818,0.03983221129826423,0.04472230713947585
GENIE-DFCI-238070,0.0,0.03115415812617903,0.019194259447020665,0.013613807242878305,0.014025040092808303
GENIE-DFCI-238072,0.021587198804236228,0.0015373329945718934,0.0,0.042474785415601006,0.0
GENIE-DFCI-240476,0.0,0.003880350418760147,0.0,0.04720952209327332,0.0366376928956486
GENIE-DFCI-240531,0.0028256401688418987,0.03575637585034601,0.0,0.06309464173047015,0.022940466727882962
GENIE-DFCI-241105,0.0,0.007995345728493444,0.0,0.005501768150201666,0.05549181758182919
GENIE-DFCI-241317,0.0,0.004128851965403007,0.00040451643121779704,0.010837678255092641,0.04018668439745268
GENIE-DFCI-242064,0.0014267661041395753,0.03257277763591964,0.0,0.022832790621117937,0.03818265938277244
GENIE-DFCI-242892,0.0,0.0,0.10496919551647331,0.0480413423878041,0.04655668205750426
GENIE-DFCI-242977,0.0,0.0,0.0003589985973551062,0.035504096400046536,0.0629059159499962
GENIE-DFCI-243375,0.014856167132536896,0.0,0.0,0.007281199558795648,0.015439624903062084
GENIE-DFCI-245030,0.006506124915091007,0.03293597700751862,0.0,0.0,0.05773786395497217
GENIE-DFCI-245313,0.0,0.09901630246425093,0.004524513715127611,0.0,0.05913591723605583
GENIE-DFCI-245566,0.012107707181704234,0.0,0.025424970983819274,0.009691200886355777,0.02379241945503686
GENIE-DFCI-245575,0.0041099736124304434,0.03395155799103745,0.0053639855691141,0.002914888035581739,0.0
GENIE-DFCI-245647,0.0,0.007441188541671327,0.0,0.018139272907778545,0.06373584561407854
GENIE-DFCI-246215,0.008275845882294436,3.0443362254799704e-05,0.0,0.025217627064722366,0.0
GENIE-DFCI-247216,0.012889175722255355,0.12522152601073874,0.0,0.01639410047426762,0.0
GENIE-DFCI-247833,0.004412312010806775,0.06551786241881474,0.0,0.0,0.05602324344679271
GENIE-DFCI-252723,0.0,0.0032863896579241954,0.0,0.0004613107825137364,0.03459074499099066
GENIE-DFCI-252732,0.0,0.002347904969188432,0.0,0.0015548068350374122,0.05199359355981524
GENIE-DFCI-262671,0.0,0.0017063710272717414,0.0,0.02071124564391689,0.024154136401172057
GENIE-DFCI-262674,0.0,0.001505690169462322,0.014005333819495222,0.0,0.046856157109214584
GENIE-DFCI-263975,0.0,0.07023059955457892,0.00018055007047252866,0.026478255945689626,0.09257173830603802
GENIE-DFCI-265207,0.005426834418868615,0.02959400192834665,0.0,0.0,0.006773573406807111
GENIE-DFCI-265302,0.0,0.0023835545404370124,0.0,0.0,0.04933056680862976
GENIE-DFCI-265749,0.0,0.006786653617667175,0.0,0.008995400702614287,0.04714457483964154
GENIE-DFCI-267512,0.0,0.09906616674513956,0.031966611405270316,0.0,0.02720786236204506
GENIE-DFCI-268148,0.015922264855040953,0.06666556283313331,0.0,0.0,0.07292968421342241
GENIE-DFCI-268150,0.0,0.09952204714603004,0.0,0.011614958296898249,0.042745770058060926
GENIE-DFCI-268208,0.0,0.0013962893827060361,0.0,0.027725612795450043,0.04199454501292603
GENIE-DFCI-268238,0.010556137621887614,0.0,0.017117197258434663,0.032951482455896006,0.0021579406306454587
GENIE-DFCI-268295,0.0,0.03185918719030449,0.0,0.0,0.02275032153441657
GENIE-DFCI-268335,0.005232820480545858,0.03775015134137823,0.004089707048321999,0.007115796309537506,0.030221718377749937
GENIE-DFCI-268415,0.015780612905808268,0.03664161498929116,0.0,0.0030245401361504777,0.0321128268948819
GENIE-DFCI-268485,0.0,0.003721309336376733,0.00034638536795784827,0.0001158017140942289,0.03806307180583336
GENIE-DFCI-268540,0.0,0.0009379684867227816,0.0,0.0,0.06146951072121389
GENIE-DFCI-268650,0.0,0.0,0.0,0.025621967245590654,0.010316651713107245
GENIE-DFCI-268748,0.005993255089049469,0.007936110459675402,0.0,0.011822946499131515,0.020683226679911786
GENIE-DFCI-268846,0.0,0.001460740485556743,0.0,0.004595750253033921,0.02261486567500686
GENIE-DFCI-268858,0.0,0.0038631516939700624,0.002482442581801182,0.003968464216436011,0.033853471431546954
GENIE-DFCI-268943,0.006223697018304049,0.0,0.0,0.020503135852956104,0.02055992073534665
GENIE-DFCI-268957,0.0,0.0048906971778610465,0.0,0.0,0.06750019530628892
GENIE-DFCI-268959,0.0,0.06865410442360362,0.0,0.04250522986241138,0.05351316874151452
GENIE-DFCI-269001,0.0,0.03385369762001245,0.006740366859126169,0.0,0.007743211198163374
GENIE-DFCI-269027,0.15223686622676358,0.1789063374180358,0.0,0.048818305006077034,0.09633452899488915
GENIE-DFCI-269059,0.0,0.06930969826028692,0.0,0.012207514703221328,0.04759826226283759
GENIE-DFCI-269088,0.0036565652765854616,0.031668239102129,0.0,0.0,0.026963441695647183
GENIE-DFCI-269122,0.0,0.44478016891634553,0.0,0.02835815857236896,0.3760745158822503
GENIE-DFCI-269148,0.013992437109423762,0.036186444052895915,0.0,0.0,0.089741277646962
GENIE-DFCI-269183,0.0,0.0,0.029583987560577667,0.0,0.09991115327995957
GENIE-DFCI-269185,0.0032586224853098453,0.0005217921744443569,0.0,0.0,0.03167542923219215
GENIE-DFCI-269198,0.021317432420818825,0.0,0.0,0.0018644918148582896,0.019500313246481146
GENIE-DFCI-269211,0.010286701736959855,0.0312146418978651,0.028066299996339274,0.0,0.06871788861897017
GENIE-DFCI-269221,0.0,0.0010596634065220005,0.0005414829200843583,0.02424130930119537,0.06568757116357582
